WP_017337318.1	WP_024639643.1	274	308	42	13	30.95	15	1.8	26.9
WP_017337319.1	WP_024659517.1	227	309	145	40	27.59	56	0.12	30.4
WP_017337320.1	WP_032655763.1	389	382	305	79	25.90	77	9e-26	104
WP_017337322.1	WP_003414986.1	361	343	343	193	56.27	95	4e-133	385
WP_017337323.1	WP_032656215.1	476	472	475	236	49.68	99	3e-157	456
WP_017337325.1	WP_003404221.1	111	120	120	61	50.83	100	3e-35	117
WP_017337326.1	WP_032655077.1	87	415	66	15	22.73	74	0.59	25.8
WP_017337327.1	WP_024642778.1	264	262	259	132	50.97	98	2e-85	257
WP_017337328.1	WP_003390862.1	424	414	423	205	48.46	99	2e-124	369
WP_017337329.1	WP_003404219.1	185	189	182	105	57.69	98	3e-68	207
WP_017337330.1	WP_003404587.1	217	199	190	67	35.26	88	2e-27	103
WP_017337331.1	WP_032656069.1	283	283	283	253	89.40	100	0.0	543
WP_017337333.1	WP_003436737.1	454	454	453	413	91.17	99	0.0	799
WP_017337334.1	WP_024660645.1	564	564	564	468	82.98	100	0.0	942
WP_017337335.1	WP_032653992.1	685	692	692	599	86.56	100	0.0	1177
WP_017337336.1	WP_024640717.1	181	190	181	131	72.38	100	8e-90	262
WP_017337337.1	WP_032654087.1	883	887	884	748	84.62	99	0.0	1476
WP_017337338.1	WP_011267403.1	232	230	229	203	88.65	99	1e-146	410
WP_017337339.1	WP_004408362.1	346	394	63	22	34.92	18	0.073	32.0
WP_017337340.1	WP_003316607.1	92	92	92	79	85.87	100	4e-54	164
WP_017337341.1	WP_050586326.1	255	250	250	147	58.80	98	3e-90	268
WP_017337342.1	WP_024652795.1	265	265	264	170	64.39	99	2e-123	354
WP_017337343.1	WP_011267409.1	121	80	71	38	53.52	59	7e-14	61.2
WP_017337344.1	WP_032653983.1	493	491	493	368	74.65	100	0.0	682
WP_017337345.1	WP_003315122.1	63	63	63	55	87.30	100	4e-22	80.5
WP_017337346.1	WP_003371548.1	291	286	285	248	87.02	98	0.0	531
WP_017337347.1	WP_003405762.1	77	78	77	34	44.16	100	2e-17	69.3
WP_017337348.1	WP_003371555.1	113	113	113	83	73.45	100	2e-59	179
WP_017337349.1	WP_003371557.1	469	469	469	447	95.31	100	0.0	922
WP_017337350.1	WP_032655251.1	316	319	319	269	84.33	100	0.0	546
WP_017337351.1	WP_003371560.1	269	276	272	228	83.82	100	6e-171	475
WP_017337352.1	WP_011268042.1	276	268	265	213	80.38	96	2e-152	428
WP_017337353.1	WP_003370497.1	401	391	409	148	36.19	99	6e-79	249
WP_017337354.1	WP_032654927.1	714	721	732	248	33.88	99	2e-97	317
WP_017337355.1	WP_003433442.1	242	525	129	37	28.68	46	4e-07	47.8
WP_017337356.1	WP_003405754.1	323	323	323	254	78.64	100	0.0	522
WP_017337357.1	WP_011266128.1	240	256	129	39	30.23	53	6e-13	63.5
WP_017337358.1	WP_024640608.1	229	229	228	181	79.39	99	7e-133	375
WP_017337359.1	WP_046722316.1	63	456	12	9	75.00	19	0.53	25.0
WP_017337360.1	WP_032656404.1	106	1990	30	11	36.67	28	0.52	26.6
WP_017337362.1	WP_046722221.1	454	482	446	124	27.80	89	8e-30	118
WP_017337363.1	WP_024641887.1	389	363	346	104	30.06	85	3e-35	131
WP_017337365.1	WP_003346532.1	238	256	232	203	87.50	97	4e-146	410
WP_017337366.1	WP_004408555.1	151	150	144	110	76.39	95	4e-74	219
WP_017337367.1	WP_011267116.1	113	112	114	77	67.54	100	9e-48	149
WP_017337368.1	WP_024639406.1	132	182	58	21	36.21	43	0.18	28.5
WP_017337369.1	WP_024661201.1	596	590	584	465	79.62	98	0.0	966
WP_017337370.1	WP_011267119.1	704	704	703	603	85.78	99	0.0	1256
WP_017337371.1	WP_024639958.1	320	320	320	259	80.94	100	0.0	526
WP_017337372.1	WP_032656467.1	217	217	217	177	81.57	100	1e-129	366
WP_017337373.1	WP_032656469.1	329	329	326	272	83.44	99	0.0	575
WP_017337374.1	WP_004408565.1	266	265	265	232	87.55	99	6e-162	452
WP_017337375.1	WP_003421288.1	281	280	281	231	82.21	100	5e-169	471
WP_017337376.1	WP_046722225.1	268	268	268	231	86.19	100	1e-174	484
WP_017337377.1	WP_011267124.1	355	355	354	282	79.66	99	0.0	565
WP_017337378.1	WP_024639961.1	237	239	236	176	74.58	99	1e-131	373
WP_017337379.1	WP_032653367.1	255	255	255	197	77.25	100	3e-145	409
WP_017337380.1	WP_032653364.1	218	220	213	108	50.70	98	1e-74	226
WP_017337381.1	WP_003369784.1	295	295	295	271	91.86	100	0.0	560
WP_017337384.1	WP_003418059.1	161	161	161	136	84.47	100	1e-99	285
WP_017337385.1	WP_003404203.1	153	157	133	63	47.37	87	2e-31	110
WP_017337386.1	WP_011268595.1	773	917	532	193	36.28	64	3e-75	261
WP_017337387.1	WP_011268543.1	296	296	294	251	85.37	99	0.0	518
WP_017337388.1	WP_003404173.1	160	160	160	133	83.12	100	4e-90	261
WP_017337389.1	WP_004406885.1	980	393	120	44	36.67	12	2e-14	73.9
WP_017337390.1	WP_024640688.1	1101	1190	561	353	62.92	97	0.0	725
WP_017337390.1	WP_024640688.1	1101	1190	515	292	56.70	97	0.0	577
WP_017337392.1	WP_032654057.1	809	2876	120	29	24.17	14	1.0	30.0
WP_017337393.1	WP_024421414.1	330	295	185	41	22.16	55	6e-08	50.4
WP_017337394.1	WP_032656934.1	630	638	333	87	26.13	49	1e-15	77.8
WP_017337395.1	WP_005613213.1	215	187	194	48	24.74	78	5e-04	37.0
WP_017337396.1	WP_032655711.1	288	582	62	16	25.81	22	0.40	29.3
WP_017337397.1	WP_024660019.1	326	336	244	108	44.26	73	5e-39	140
WP_017337398.1	WP_024651136.1	302	319	300	161	53.67	98	6e-109	320
WP_017337399.1	WP_003348343.1	136	305	72	18	25.00	53	0.009	32.3
WP_017337400.1	WP_003400250.1	169	324	25	11	44.00	15	1.9	25.8
WP_017337401.1	WP_032653769.1	165	483	105	24	22.86	64	2.5	25.8
WP_017337402.1	WP_003401678.1	121	121	121	92	76.03	100	5e-64	191
WP_017337406.1	WP_032654590.1	115	177	44	14	31.82	38	0.20	27.7
WP_017337407.1	WP_024643116.1	83	404	29	10	34.48	35	0.51	25.8
WP_017337408.1	WP_032657940.1	72	109	16	8	50.00	22	1.4	23.9
WP_017337409.1	WP_024652560.1	62	84	37	16	43.24	60	0.002	30.4
WP_017337410.1	WP_032656943.1	67	91	65	32	49.23	96	1e-11	53.9
WP_017337412.1	WP_011268232.1	234	237	230	67	29.13	91	1e-16	73.6
WP_017337413.1	WP_024643292.1	268	249	207	66	31.88	70	8e-17	75.1
WP_017337414.1	WP_032655842.1	473	458	454	168	37.00	95	3e-98	304
WP_017337415.1	WP_003406695.1	547	574	562	159	28.29	98	2e-61	212
WP_017337416.1	WP_032653924.1	420	418	399	147	36.84	94	1e-83	263
WP_017337418.1	WP_011267101.1	246	197	44	15	34.09	18	0.012	33.1
WP_017337419.1	WP_032655723.1	448	406	384	118	30.73	85	8e-43	155
WP_017337420.1	WP_024650822.1	338	346	85	33	38.82	25	2e-13	67.4
WP_017337421.1	WP_032657558.1	336	305	103	29	28.16	31	6e-05	41.2
WP_017337422.1	WP_024638261.1	506	506	506	428	84.58	100	0.0	877
WP_017337423.1	WP_003313983.1	535	245	137	33	24.09	21	0.26	30.8
WP_017337424.1	WP_032655810.1	480	389	369	88	23.85	74	2e-04	41.2
WP_017337425.1	WP_011267586.1	105	629	52	16	30.77	50	0.54	26.6
WP_017337426.1	WP_024638673.1	370	323	69	26	37.68	18	3e-04	39.3
WP_017337427.1	WP_032655278.1	552	589	540	178	32.96	96	3e-66	226
WP_017337429.1	WP_032655001.1	718	657	257	69	26.85	33	2e-14	73.9
WP_017337431.1	WP_024640414.1	211	215	211	151	71.56	99	5e-106	305
WP_017337435.1	WP_024640480.1	123	146	60	43	71.67	49	0.001	34.3
WP_017337436.1	WP_024640480.1	142	146	109	63	57.80	71	1e-06	42.7
WP_017337437.1	WP_003405927.1	62	349	38	15	39.47	61	3.1	22.7
WP_017337438.1	WP_003400841.1	72	340	35	14	40.00	32	2.8	23.1
WP_017337440.1	WP_024659517.1	146	309	36	12	33.33	25	1.1	26.2
WP_017337441.1	WP_046722299.1	1622	1486	1149	335	29.16	62	2e-98	346
WP_017337442.1	WP_003407919.1	231	229	228	163	71.49	99	1e-115	331
WP_017337443.1	WP_003315093.1	248	249	244	189	77.46	98	2e-137	388
WP_017337445.1	WP_032657013.1	242	243	241	105	43.57	99	2e-51	168
WP_017337446.1	WP_011268495.1	511	483	472	190	40.25	92	7e-123	370
WP_017337447.1	WP_003406769.1	246	244	243	221	90.95	99	3e-171	473
WP_017337448.1	WP_024640703.1	205	205	205	192	93.66	100	7e-143	398
WP_017337449.1	WP_032653968.1	445	447	447	339	75.84	100	0.0	664
WP_017337450.1	WP_024642126.1	328	326	326	285	87.42	99	0.0	591
WP_017337451.1	WP_032653965.1	511	511	508	439	86.42	99	0.0	907
WP_017337452.1	WP_003347099.1	178	178	158	127	80.38	89	9e-86	251
WP_017337453.1	WP_003315698.1	240	239	239	209	87.45	99	3e-153	427
WP_017337454.1	WP_003416137.1	296	297	296	265	89.53	100	0.0	543
WP_017337455.1	WP_032654085.1	375	375	375	321	85.60	100	0.0	685
WP_017337456.1	WP_032653961.1	865	862	862	759	88.05	99	0.0	1569
WP_017337457.1	WP_046722237.1	396	408	404	327	80.94	99	0.0	638
WP_017337458.1	WP_004407863.1	494	437	59	20	33.90	12	0.41	30.4
WP_017337459.1	WP_032653956.1	791	791	789	748	94.80	99	0.0	1543
WP_017337460.1	WP_032653953.1	329	329	317	229	72.24	96	3e-176	493
WP_017337461.1	WP_003406747.1	163	162	161	134	83.23	99	2e-101	290
WP_017337462.1	WP_003406746.1	331	331	331	269	81.27	100	0.0	536
WP_017337463.1	WP_003406744.1	196	196	196	188	95.92	100	2e-139	389
WP_017337464.1	WP_046722239.1	344	341	345	309	89.57	100	0.0	624
WP_017337465.1	WP_011267433.1	255	253	234	205	87.61	92	3e-148	416
WP_017337466.1	WP_032653950.1	905	906	895	688	76.87	99	0.0	1432
WP_017337468.1	WP_032653947.1	557	553	537	391	72.81	96	0.0	795
WP_017337469.1	WP_011267436.1	403	403	403	347	86.10	100	0.0	673
WP_017337471.1	WP_003406734.1	191	191	191	181	94.76	100	2e-128	360
WP_017337472.1	WP_032653944.1	403	403	403	305	75.68	100	0.0	642
WP_017337473.1	WP_003402817.1	259	301	91	25	27.47	35	2e-06	45.4
WP_017337474.1	WP_024642736.1	551	701	563	148	26.29	95	8e-46	169
WP_017337475.1	WP_003317642.1	368	128	33	11	33.33	9	2.5	26.6
WP_017337476.1	WP_011266893.1	683	695	681	257	37.74	98	1e-133	411
WP_017337477.1	WP_011268633.1	135	289	61	16	26.23	44	0.67	26.9
WP_017337478.1	WP_011268440.1	428	452	419	177	42.24	97	7e-102	311
WP_017337479.1	WP_003403975.1	151	224	79	24	30.38	52	1.6	25.8
WP_017337480.1	WP_024661094.1	282	277	73	20	27.40	26	4.5	25.8
WP_017337481.1	WP_003316817.1	308	152	84	25	29.76	27	1e-04	38.9
WP_017337482.1	WP_003316820.1	220	250	206	77	37.38	92	3e-37	130
WP_017337483.1	WP_003339811.1	84	88	66	27	40.91	79	4e-08	44.3
WP_017337484.1	WP_003339813.1	268	264	223	71	31.84	79	1e-20	85.9
WP_017337485.1	WP_024651706.1	344	359	324	95	29.32	90	2e-37	137
WP_017337486.1	WP_011269280.1	160	448	45	16	35.56	28	2.1	25.8
WP_017337487.1	WP_011268068.1	587	222	35	15	42.86	5	6.2	26.6
WP_017337489.1	WP_017279339.1	362	261	59	16	27.12	14	0.18	30.4
WP_017337490.1	WP_004408315.1	83	80	53	20	37.74	64	2e-06	39.3
WP_017337491.1	WP_011268107.1	100	221	31	10	32.26	31	0.66	25.8
WP_017337494.1	WP_032656475.1	163	820	37	14	37.84	23	2.1	25.8
WP_017337497.1	WP_024643134.1	86	1188	36	13	36.11	42	0.17	27.3
WP_017337498.1	WP_003400837.1	102	389	69	20	28.99	68	0.45	26.6
WP_017337499.1	WP_011266880.1	240	268	220	64	29.09	86	1e-18	80.1
WP_017337501.1	WP_003406124.1	228	348	43	16	37.21	19	1.5	26.9
WP_017337502.1	WP_003401587.1	148	189	60	17	28.33	41	0.035	30.8
WP_017337503.1	WP_032656380.1	402	556	66	22	33.33	16	2.0	27.7
WP_017337504.1	WP_003346110.1	339	343	338	300	88.76	99	0.0	582
WP_017337505.1	WP_046722240.1	756	743	756	658	87.04	100	0.0	1377
WP_017337506.1	WP_032653936.1	796	796	796	425	53.39	99	0.0	795
WP_017337507.1	WP_004408519.1	486	488	460	382	83.04	95	0.0	803
WP_017337508.1	WP_032655271.1	396	397	395	314	79.49	99	0.0	617
WP_017337509.1	WP_032655303.1	434	437	430	347	80.70	99	0.0	736
WP_017337510.1	WP_024641687.1	281	279	279	222	79.57	99	6e-167	466
WP_017337511.1	WP_024640635.1	799	839	791	678	85.71	99	0.0	1424
WP_017337512.1	WP_024652345.1	484	484	484	395	81.61	100	0.0	831
WP_017337514.1	WP_032655301.1	1162	1162	1162	995	85.63	100	0.0	1941
WP_017337515.1	WP_003415827.1	284	287	288	234	81.25	100	5e-153	431
WP_017337516.1	WP_032655298.1	784	787	786	662	84.22	100	0.0	1363
WP_017337517.1	WP_032655360.1	387	388	385	308	80.00	99	0.0	655
WP_017337518.1	WP_003314015.1	104	182	62	18	29.03	60	4e-05	38.1
WP_017337519.1	WP_032655933.1	562	828	531	209	39.36	97	5e-123	383
WP_017337519.1	WP_032655933.1	562	828	127	32	25.20	97	6.3	26.9
WP_017337520.1	WP_032655289.1	245	264	229	110	48.03	93	6e-78	237
WP_017337521.1	WP_032655286.1	691	738	743	558	75.10	100	0.0	1040
WP_017337522.1	WP_011267273.1	344	335	334	152	45.51	97	2e-98	296
WP_017337523.1	WP_004408165.1	200	200	200	179	89.50	100	2e-131	369
WP_017337524.1	WP_011267707.1	382	387	381	126	33.07	99	2e-65	213
WP_017337525.1	WP_003401587.1	182	189	138	33	23.91	74	1e-05	41.6
WP_017337526.1	WP_004408100.1	244	244	243	219	90.12	99	1e-164	457
WP_017337528.1	WP_004408104.1	227	227	227	193	85.02	100	2e-111	320
WP_017337529.1	WP_004408106.1	72	67	45	37	82.22	63	1e-23	84.7
WP_017337530.1	WP_032656967.1	816	824	798	649	81.33	98	0.0	1216
WP_017337531.1	WP_011268427.1	179	178	178	124	69.66	99	1e-87	256
WP_017337532.1	WP_011268426.1	471	470	471	379	80.47	100	0.0	795
WP_017337534.1	WP_024642994.1	327	325	324	242	74.69	99	2e-179	501
WP_017337535.1	WP_004408121.1	202	202	202	170	84.16	100	5e-125	353
WP_017337536.1	WP_032656964.1	480	480	480	420	87.50	100	0.0	869
WP_017337537.1	WP_024642994.1	317	325	317	204	64.35	96	3e-147	419
WP_017337538.1	WP_004408120.1	66	63	63	36	57.14	89	5e-17	67.4
WP_017337539.1	WP_004408121.1	202	202	202	151	74.75	100	4e-112	320
WP_017337540.1	WP_032656964.1	474	480	475	373	78.53	100	0.0	790
WP_017337541.1	WP_032656962.1	228	229	228	153	67.11	99	2e-107	310
WP_017337542.1	WP_011268416.1	521	521	521	438	84.07	100	0.0	904
WP_017337543.1	WP_024652081.1	263	265	257	133	51.75	98	1e-70	219
WP_017337545.1	WP_032655020.1	357	357	353	306	86.69	99	0.0	648
WP_017337546.1	WP_032655282.1	83	84	84	62	73.81	100	6e-41	130
WP_017337547.1	WP_011266167.1	463	460	450	154	34.22	95	8e-59	200
WP_017337548.1	WP_032655280.1	380	380	380	291	76.58	100	0.0	598
WP_017337549.1	WP_003315168.1	59	56	57	24	42.11	97	1e-10	50.1
WP_017337550.1	WP_032655278.1	592	589	583	464	79.59	98	0.0	934
WP_017337551.1	WP_032654930.1	642	642	627	513	81.82	98	0.0	1073
WP_017337553.1	WP_011268339.1	639	636	638	568	89.03	99	0.0	1054
WP_017337554.1	WP_011268338.1	146	146	144	109	75.69	99	2e-67	202
WP_017337555.1	WP_011268337.1	145	145	145	100	68.97	100	1e-72	215
WP_017337556.1	WP_032654927.1	715	721	715	645	90.21	100	0.0	1300
WP_017337557.1	WP_003370497.1	391	391	391	374	95.65	100	0.0	779
WP_017337558.1	WP_011268333.1	78	78	78	64	82.05	100	4e-45	140
WP_017337559.1	WP_032654924.1	875	870	870	811	93.22	99	0.0	1675
WP_017337560.1	WP_024638388.1	174	173	174	139	79.89	100	2e-87	255
WP_017337561.1	WP_003315798.1	77	77	77	64	83.12	100	3e-41	130
WP_017337562.1	WP_003403697.1	157	156	157	122	77.71	100	2e-83	243
WP_017337563.1	WP_003403692.1	235	238	229	217	94.76	97	3e-153	427
WP_017337564.1	WP_024641786.1	336	336	322	296	91.93	96	0.0	588
WP_017337565.1	WP_011268329.1	245	246	244	212	86.89	99	8e-161	447
WP_017337566.1	WP_003405734.1	172	167	143	69	48.25	83	1e-42	140
WP_017337567.1	WP_032653617.1	215	228	203	166	81.77	94	4e-119	340
WP_017337568.1	WP_003401393.1	325	331	324	235	72.53	99	2e-174	489
WP_017337569.1	WP_024640371.1	246	247	245	190	77.55	99	4e-140	395
WP_017337570.1	WP_003367870.1	92	94	93	67	72.04	100	2e-45	142
WP_017337571.1	WP_032654765.1	506	509	504	359	71.23	99	0.0	642
WP_017337572.1	WP_003405482.1	169	169	169	130	76.92	100	1e-95	276
WP_017337573.1	WP_003407743.1	412	450	414	97	23.43	96	2e-18	84.3
WP_017337574.1	WP_024660153.1	384	384	361	290	80.33	94	0.0	511
WP_017337575.1	WP_003405479.1	299	300	297	239	80.47	99	0.0	505
WP_017337576.1	WP_003405475.1	80	80	73	37	50.68	91	2e-15	64.3
WP_017337577.1	WP_024660154.1	249	252	244	193	79.10	98	2e-137	389
WP_017337580.1	WP_003405741.1	68	56	47	19	40.43	69	5e-04	32.0
WP_017337581.1	WP_032656505.1	71	182	50	14	28.00	66	0.62	25.0
WP_017337582.1	WP_032611021.1	312	311	308	221	71.75	98	2e-156	442
WP_017337583.1	WP_003404473.1	284	284	283	266	93.99	99	0.0	543
WP_017337584.1	WP_024638645.1	231	317	148	56	37.84	61	5e-17	75.9
WP_017337585.1	WP_024638645.1	327	317	273	95	34.80	83	5e-49	167
WP_017337586.1	WP_032656610.1	129	841	31	12	38.71	24	0.044	30.4
WP_017337587.1	WP_032653780.1	608	608	608	431	70.89	100	0.0	903
WP_017337588.1	WP_003404729.1	390	402	121	35	28.93	24	0.42	29.6
WP_017337589.1	WP_011267336.1	244	252	242	135	55.79	99	2e-89	266
WP_017337590.1	WP_032654057.1	3080	2876	2597	1209	46.55	98	0.0	2118
WP_017337590.1	WP_032654057.1	3080	2876	1379	429	31.11	98	6e-122	431
WP_017337590.1	WP_032654057.1	3080	2876	437	172	39.36	98	2e-78	288
WP_017337590.1	WP_032654057.1	3080	2876	399	112	28.07	98	6e-22	102
WP_017337591.1	WP_011267343.1	352	325	311	125	40.19	88	1e-83	258
WP_017337592.1	WP_032654059.1	1032	2154	1018	348	34.18	93	3e-132	441
WP_017337592.1	WP_032654059.1	1032	2154	1046	348	33.27	93	2e-121	410
WP_017337593.1	WP_032654057.1	3935	2876	2590	1291	49.85	98	0.0	2356
WP_017337593.1	WP_032654057.1	3935	2876	1330	541	40.68	98	0.0	863
WP_017337593.1	WP_032654057.1	3935	2876	1435	431	30.03	98	3e-130	459
WP_017337593.1	WP_032654057.1	3935	2876	1071	338	31.56	98	1e-106	381
WP_017337594.1	WP_032654217.1	321	323	204	60	29.41	61	6e-14	68.9
WP_017337595.1	WP_011269220.1	117	76	64	21	32.81	55	2e-06	40.4
WP_017337596.1	WP_024643147.1	122	151	115	56	48.70	94	1e-28	102
WP_017337597.1	WP_011268359.1	384	363	69	23	33.33	18	0.007	35.4
WP_017337598.1	WP_032654481.1	249	241	49	15	30.61	20	0.48	28.5
WP_017337599.1	WP_003406340.1	172	346	24	11	45.83	14	0.53	27.7
WP_017337600.1	WP_024660310.1	805	803	795	279	35.09	95	1e-131	412
WP_017337601.1	WP_024659945.1	553	558	545	340	62.39	99	0.0	724
WP_017337602.1	WP_024650675.1	301	286	268	189	70.52	89	3e-143	407
WP_017337603.1	WP_024659946.1	426	426	423	295	69.74	99	0.0	635
WP_017337604.1	WP_024659947.1	449	464	449	359	79.96	100	0.0	754
WP_017337605.1	WP_024650678.1	542	544	539	385	71.43	99	0.0	790
WP_017337606.1	WP_024660359.1	464	462	463	310	66.95	99	0.0	572
WP_017337607.1	WP_032654051.1	657	657	657	557	84.78	100	0.0	1117
WP_017337608.1	WP_032654048.1	390	390	390	293	75.13	100	0.0	603
WP_017337609.1	WP_032657261.1	159	172	149	53	35.57	92	3e-21	84.3
WP_017337610.1	WP_032655708.1	445	439	424	141	33.25	93	1e-70	231
WP_017337612.1	WP_032653992.1	900	692	588	151	25.68	65	3e-19	90.1
WP_017337613.1	WP_004408512.1	137	130	121	33	27.27	86	2e-07	44.3
WP_017337614.1	WP_002554843.1	211	208	204	93	45.59	97	3e-57	181
WP_017337615.1	WP_024640688.1	1078	1190	488	257	52.66	94	4e-141	456
WP_017337615.1	WP_024640688.1	1078	1190	539	236	43.78	94	4e-137	445
WP_017337616.1	WP_003315245.1	267	273	261	79	30.27	92	7e-31	115
WP_017337617.1	WP_003403909.1	179	127	94	29	30.85	52	2e-05	39.7
WP_017337618.1	WP_011268149.1	302	319	294	157	53.40	97	8e-95	284
WP_017337619.1	WP_024639307.1	288	284	258	94	36.43	87	3e-42	146
WP_017337620.1	WP_011267301.1	208	188	145	42	28.97	65	2e-05	41.2
WP_017337622.1	WP_003404219.1	179	189	179	60	33.52	97	1e-21	86.3
WP_017337623.1	WP_003406426.1	277	287	212	68	32.08	74	5e-21	87.8
WP_017337624.1	WP_032654042.1	145	153	142	123	86.62	98	1e-90	261
WP_017337625.1	WP_032654040.1	319	321	312	222	71.15	98	4e-167	469
WP_017337626.1	WP_003316521.1	148	147	143	106	74.13	96	8e-74	218
WP_017337627.1	WP_032654037.1	1092	730	575	406	70.61	97	0.0	830
WP_017337627.1	WP_032654037.1	1092	730	260	111	42.69	97	3e-56	206
WP_017337627.1	WP_032654037.1	1092	730	252	73	28.97	97	2e-20	94.7
WP_017337628.1	WP_003345646.1	296	290	288	255	88.54	97	0.0	521
WP_017337629.1	WP_003406190.1	472	474	472	436	92.37	100	0.0	890
WP_017337630.1	WP_011267363.1	214	213	213	195	91.55	99	4e-146	407
WP_017337631.1	WP_032655044.1	255	256	174	58	33.33	61	2e-11	60.1
WP_017337632.1	WP_032654097.1	360	360	360	335	93.06	100	0.0	686
WP_017337633.1	WP_002552957.1	370	370	370	339	91.62	100	0.0	710
WP_017337634.1	WP_024661280.1	336	337	337	249	73.89	100	6e-171	480
WP_017337635.1	WP_032653448.1	878	737	223	101	45.29	68	4e-40	156
WP_017337635.1	WP_032653448.1	878	737	391	101	25.83	68	2e-12	68.2
WP_017337637.1	WP_032656543.1	207	206	206	156	75.73	99	5e-100	290
WP_017337638.1	WP_032656541.1	435	434	435	318	73.10	100	0.0	619
WP_017337639.1	WP_032656539.1	223	220	223	148	66.37	100	1e-80	241
WP_017337640.1	WP_003318487.1	186	195	186	152	81.72	100	6e-98	283
WP_017337641.1	WP_003318486.1	403	403	403	376	93.30	100	0.0	787
WP_017337642.1	WP_003415691.1	258	272	247	215	87.04	96	4e-158	442
WP_017337643.1	WP_003406891.1	169	169	168	140	83.33	99	2e-99	285
WP_017337644.1	WP_032655994.1	314	321	308	202	65.58	98	6e-149	423
WP_017337645.1	WP_032655991.1	805	802	798	667	83.58	99	0.0	1350
WP_017337646.1	WP_003367662.1	474	480	469	173	36.89	98	7e-102	314
WP_017337647.1	WP_024651021.1	266	257	251	72	28.69	93	2e-27	105
WP_017337648.1	WP_024642089.1	431	441	423	180	42.55	97	2e-104	318
WP_017337649.1	WP_032653928.1	313	306	300	75	25.00	95	2e-18	81.3
WP_017337650.1	WP_032653660.1	943	738	610	143	23.44	63	2e-14	74.3
WP_017337651.1	WP_032653666.1	179	226	172	50	29.07	96	7e-21	84.7
WP_017337652.1	WP_024639326.1	411	210	57	17	29.82	14	0.97	28.5
WP_017337653.1	WP_032653657.1	323	322	320	187	58.44	99	7e-128	370
WP_017337654.1	WP_003403953.1	427	437	429	192	44.76	99	5e-127	376
WP_017337655.1	WP_032657047.1	111	64	22	9	40.91	20	3.5	23.1
WP_017337656.1	WP_003408081.1	151	302	41	16	39.02	26	0.49	27.3
WP_017337657.1	WP_002554157.1	63	62	62	48	77.42	98	9e-29	97.4
WP_017337658.1	WP_003319121.1	121	113	107	44	41.12	88	2e-20	79.7
WP_017337659.1	WP_032653913.1	229	233	224	190	84.82	98	4e-145	406
WP_017337660.1	WP_003315581.1	96	66	66	54	81.82	69	9e-36	116
WP_017337661.1	WP_032654706.1	362	334	291	65	22.34	79	9e-08	50.4
WP_017337662.1	WP_004406464.1	149	148	63	24	38.10	42	1e-04	37.7
WP_017337663.1	WP_004408447.1	318	319	318	256	80.50	100	0.0	526
WP_017337664.1	WP_032653911.1	517	517	515	440	85.44	99	0.0	884
WP_017337665.1	WP_032653905.1	339	338	330	255	77.27	97	0.0	515
WP_017337666.1	WP_011267464.1	305	306	305	214	70.16	99	1e-149	424
WP_017337667.1	WP_011267465.1	134	134	134	92	68.66	100	3e-64	193
WP_017337668.1	WP_011267466.1	342	341	337	272	80.71	99	0.0	561
WP_017337669.1	WP_032654650.1	70	283	65	21	32.31	93	0.028	28.9
WP_017337670.1	WP_003407547.1	101	105	33	14	42.42	33	2e-04	35.0
WP_017337671.1	WP_011267468.1	106	113	115	60	52.17	100	6e-32	108
WP_017337672.1	WP_011267469.1	100	101	80	26	32.50	78	3e-08	45.4
WP_017337673.1	WP_003367019.1	338	338	338	326	96.45	100	0.0	684
WP_017337674.1	WP_011267471.1	793	792	793	721	90.92	100	0.0	1456
WP_017337675.1	WP_032657889.1	370	344	333	92	27.63	85	8e-11	60.1
WP_017337676.1	WP_032655393.1	70	530	39	13	33.33	56	2.0	23.5
WP_017337677.1	WP_003399746.1	129	637	24	10	41.67	19	0.54	26.9
WP_017337678.1	WP_011267452.1	61	284	33	14	42.42	54	1.7	23.5
WP_017337679.1	WP_024643134.1	66	1188	20	11	55.00	30	3.7	22.7
WP_017337680.1	WP_032657729.1	62	523	24	12	50.00	39	0.42	25.0
WP_017337681.1	WP_003317903.1	84	75	67	22	32.84	80	0.003	30.4
WP_017337682.1	WP_003423307.1	169	521	35	15	42.86	21	0.59	27.7
WP_017337683.1	WP_032654387.1	253	886	119	27	22.69	45	0.97	28.1
WP_017337685.1	WP_024639094.1	273	580	49	17	34.69	14	1.2	27.7
WP_017337686.1	WP_032654481.1	418	241	92	23	25.00	19	2.1	27.3
WP_017337687.1	WP_003400085.1	119	315	40	15	37.50	30	0.65	26.6
WP_017337688.1	WP_046722298.1	214	462	76	24	31.58	35	2.5	26.2
WP_017337689.1	WP_024661205.1	150	189	69	23	33.33	45	0.007	32.7
WP_017337691.1	WP_032655177.1	131	985	67	21	31.34	48	0.17	28.9
WP_017337692.1	WP_003400329.1	267	378	65	21	32.31	21	2.9	26.6
WP_017337694.1	WP_032657417.1	81	888	43	14	32.56	51	1.4	24.6
WP_017337695.1	WP_032655564.1	140	140	140	62	44.29	100	4e-27	98.2
WP_017337696.1	WP_011268610.1	126	191	95	25	26.32	71	1.6	25.4
WP_017337697.1	WP_024640998.1	109	463	42	18	42.86	39	0.020	30.8
WP_017337698.1	WP_032653499.1	73	370	47	17	36.17	58	0.75	25.0
WP_017337699.1	WP_024642685.1	268	467	46	14	30.43	15	0.40	29.3
